@relation cofacts-2-categories_above100
@attribute Text string
@attribute class-att {RUMOR,NOT_RUMOR}

@data
'教育局 快報 中壢地區 泰豐 輪胎廠 失火 燒出來 煙 戴奧辛 毒 請 小朋友 出門 戴 口罩 下雨 淋雨 以上 請 家長 多加 注意 內壢 輪胎廠 發生 爆炸 風向 往北 一路 飄過 林口 台北 空氣 汙染 嚴重 輪胎 燃燒 產生 戴奧辛 北部 地區 學長 回家 關窗 今晚 兩天 外出 落塵 近幾日 不斷 降下 範圍 函蓋 新北 台北 出門 記得 口罩 下雨 撐傘',RUMOR
'轉傳 緊急通知 明後天 出門 請 務必 戴高 防護 口罩 17 今天 晚上 40 中壢 泰豐 輪胎廠 爆炸 失火 燒出來 煙 戴奧辛 毒 請 小朋友 出門 戴 口罩 下雨 淋雨 家中 請 緊閉 門窗 盡量 出門 出門 戴 口罩 應該 戴奧辛 目前 中壢 附近 路邊 停車 上面 粉塵 粉塵 已經 南飄 戴奧辛 暴露 空氣 中約 天 住 新豐 已經 聞到 臭味 眼睛 剌 痛 請 出門 戴 二層 口罩',RUMOR
'深澳案 過關 環評 大會 無視 本案 生態 空氣 品質 強烈 衝擊 選擇 罔顧 健康 備受 爭議 深澳 電廠 更新 擴建 計畫 於今 日 14 闖關 環評 委員會 小時 辯論 委員會 最後 作出 深澳 環評 案 決議 綠色 和平 代表 超過 一萬六千 名 連署 民眾 對此 表示 強烈抗議 環評 大會 無視 本案 生態 空氣 品質 強烈 衝擊 選擇 罔顧 民眾 健康 強行通過 綠色 和平 認為 本次 環評 已經 點燃 社會 憤怒 未來 號召 更多民眾 採取 必要 手段 要求 經濟部 撤回 深澳 電廠 更新 擴建 計畫 興建 深澳 燃煤 電廠 勢必會 使北 臺灣 空氣 品質 雪上加霜 台電 報告書 估算 新建 深澳 燃煤 電廠 每年 將會 增加 包括 PM2.5 在內 粒狀 污染物 268 公噸 呼吸道 系統 造成 嚴重危害 硫 氧化物 氮氧化物 每年 超過 1000 公噸 荒謬 新北市 環保局 提出 委託 中興大學 莊秉潔 教授 深澳 電廠 污染 模式 模擬 發現 深澳 電廠 PM2.5 日 平均 增量 竟是 台電 環境 差異 分析 報告書 中 模擬 值 倍 以上 兩者之間 矛盾 應該 謹慎 衝擊 評估 替代 方案 分析 空氣污染 嚴重 此刻 台電 再 花 年 時間 1000 億 預算 興建 一座 燃煤 電廠 鉅額 成本 投資 再生能源 發展 無視於 臺灣 已經 再生能源 發展 落後 世界 許多 國家 困境 更是 置民眾 健康 不顧',RUMOR
'人蔘 逃跑 真的 挖 參人 需要 給人 參系 紅線 逃跑 第一種 說法 第一年 發現 一顆 野山參 第二年 發現 不見 第三年 發現 有人 覺得 人蔘 跑 第二年 氣候 環境 適合 人蔘 生長 休眠 一年 第二種 說法 人蔘 跑 情況 以前 人們 大山 裡挖 野山參 發現 後 銅錢 紅參 拴住 人蔘 再 挖 防止 人蔘 跑 希望 挖 一顆 形體 完美 沒疤 鏽 好 人蔘 只不過 一種 文化 https www zixundingzhi com all 75d1b4839a103e21 html 人参 跑 看到 視頻 知道 https v qq com x page u0691i7c5tl html',RUMOR
'失足 成 千古 恨 中國 旅遊團 來到 夏威夷 參觀 火山口 一名 女 遊客 不顧 管理人員 阻攔 硬要 火山口 熔岩 噴發 地方 拍照 卻 不知 鞋底 高溫 下會 熔化 原理 腳底 一滑 滑入 火山 熔岩 流淌 岩漿 中 刹時 化成 一縷 青煙 守規矩 無知 無畏 後果',RUMOR
'再 幾天 挪威 就要 舉辦 大規模 補鯨 數百條 鯨魚 包含 懷孕 母鯨 點點 連署 呼籲 終止 殘忍 活動 https secure avaaz org campaign ct norway save the whales loc rc fb pv 156 團體 之前 阻止 冰島 日本 喔 達到 一定 數量 聯署 之後 組織 Avaaz 理由 推動 歐洲 關閉 港口 證明 全球 多人 反對 活動 應該 關閉 港口 不讓 挪威 辦 活動 這次 阻止 挪威 這種 行動 推動 困難 推動 不行 Avaaz 成功 例子 目前 連署 人數 達 176 萬餘 人 差 24 萬人 達標 請 加油 努力 轉傳 連署 喔',RUMOR
'重要 訊息 ⚡ 轉達 教育局 快報 中壢地區 泰豐 輪胎廠 失火 燒出來 煙 戴奧辛 毒 請 小朋友 出門 戴 口罩 下雨 淋雨 以上 請 家長 多加 注意 內壢 輪胎廠 發生 爆炸 風向 往北 一路 飄過 林口 台北 空氣 汙染 嚴重 輪胎 燃燒 產生 戴奧辛 北部 地區 民眾 回家 關窗 今晚 兩天 外出 致癌 落塵 吸入 肺部 無法 排出 請 兩天 緊閉 門窗 外出 一定 口罩',RUMOR
'昨天 中央 台 連續 播報 幾十分鐘 缺水 事情 以為 交 水費 隨便 浪費 趵突泉 已經 停湧 黑虎泉 仨 獸頭 年 首次 斷流 印度 已熱 死千人 今年 中國 用水量 不及 去年 一半多 內蒙古 地下水位 下降 一米 亞洲 第一 濕地 已經 乾枯 再 下去 草原 變成 沙漠 洗手 洗澡 香皂 時請 關閉 水龍頭 洗澡 預熱 前 冷水 請接 留用 刷牙 時 請用 水杯 勿 直 流水 洗碗 洗菜 時 水龍頭 請開 小 一點 暖壺 里 熱水 涼 倒掉 用來 洗 東西 地球 剩 最後 一滴水 眼淚 2018 年 大旱 年 厄爾尼諾 現象 影響 下 夏秋 冬連旱 城市 用水 優先 保證 浪費 優先 供給 用水 水費 你繳 資源 權利 浪費 水資源 節約用水 人人有責 義務 傳遞 下去 👍 🏻 👍 🏻 👍 🏻 💪 🏻',RUMOR
'吉貝 颱風 日本 發威 造成 40 人死 百人傷 13 萬人 無家可歸 最 可怕 颱風 200 袋 每袋 公噸 福島 核存 廢料 吹進 太平洋 造成 嚴重 核輻射 污染 至今 只 找到 10 袋 震驚 遠殤 核料 生態 毒 浩劫 記得 告訴 台灣 親戚朋友 最近 一定 吃 海水魚 類別 孩子 生命 性命 請 記得 多吃含 鉀類 高 甘 橘類 蔬菜 謹此',RUMOR
'吉貝 颱風 日本 發威 造成 40 人死 百人傷 13 萬人 無家可歸 最 可怕 颱風 200 袋 每袋 公噸 福島 核存 廢料 吹進 太平洋 造成 嚴重 核輻射 污染 至今 只 找到 10 袋 震驚 遠殤 核料 生態 毒 浩劫 記得 告訴 台灣 親戚朋友 最近 一定 吃 海水魚 類別 孩子 生命 性命 請 記得 多吃含 鉀類 高 甘 橘類 蔬菜 謹此',RUMOR
'吉貝 颱風 日本 發威 造成 40 人死 百人傷 13 萬人 無家可歸 最 可怕 颱風 200 袋 每袋 公噸 福島 核存 廢料 吹進 太平洋 造成 嚴重 核輻射 污染 至今 只 找到 10 袋 震驚 遠殤 核料 生態 毒 浩劫 記得 告訴 台灣 親戚朋友 最近 一定 吃 海水魚 類別 孩子 生命 性命 請 記得 多吃含 鉀類 高 甘 橘類 蔬菜 謹此',RUMOR
'吉貝 颱風 日本 發威 造成 40 人死 百人傷 13 萬人 無家可歸 最 可怕 颱風 200 袋 每袋 公噸 福島 核存 廢料 吹進 太平洋 造成 嚴重 核輻射 污染 至今 只 找到 10 袋 震驚 遠殤 核料 生態 毒 浩劫 記得 告訴 台灣 親戚朋友 最近 一定 吃 海水魚 類別 孩子 生命 性命 請 記得 多吃含 鉀類 高 甘 橘類 蔬菜 謹此',RUMOR
'全國 老車 自救 顏坤泉 慶 聯有 缐 電視節目 訪視 土地 水 空氣 萬物 生長 三要素 土地 政客 財閥 炒作 勞動階級 望塵莫及 高雄 水 空氣 重工業 區空 污水 污台灣 最 今 民進黨 神 主牌 癈 核 家園 騙 百姓 台灣 缺電 綠能 上下其手 未有 配套 全 台 燃煤 發電 火力 全開 致 中南部 空 汚 達到 紫爆 階段 空污原 兇 政府 燃煤 發電廠 中油 中 鋼 癈 棄物 處理 焚化爐 財團 石化 業 地下工廠 怠惰 無能 無 強制 改善 意願 107 年 月 空污法 修正 整個 空污 轉嫁 移動 源 小 老百姓 汽機 柴油 機器 車輛 整個 空污 法 顕 現 州官 放火 財團 財大氣粗 小 百姓 只能 任人宰割 無法 保護 財產 空 汚 法 南部 移動 源 轉至 固定 源 圖利 財團 圖利 財團 十年 以上 汽機 車 柴油車 特別 加嚴 檢驗 80 條 檢驗 合格 吊銷 牌照 淘汰 淘汰 立委 過半 喜歡 做 民進黨 違憲 野蠻 鴨霸 心態 表現 無疑 新任 環保 署長 張子敬 李應元 差別 烏 鱡 車就 烏 鱡 車還 髒 車 髒 車 總比 髒 人 好 太 說 修理 補助 買 二手車 檢驗 排氣 補助 陷井 強制 淘汰 檢驗 合格 上路 有何 君 知道 檢驗 期數 馬力 一期 引擎 極限 何驗 排氣 要驗 馬力 政府 百般刁難 馬力 比是 新 引擎 時 認定 汽機 柴油車 汰換 經濟 問題 空 汚 問題 空 汚 最大 兇手 政府 財團 經濟 好 不想 開 新車 住 豪宅 107 年 七月 十五日 老車 自救 聖戰 第一戰 至今 政府 還在 推托 拉扯 搞不清楚 狀況 老車 自救 丐幫 需要 政府 民脂民膏 補助 川普 退出 減碳 行列 民進黨 要當 世界 模範生 天堂 老車 自救 恭送 起程 拉 勞動 司機 入 地獄 訴求 簡單 政令 負責 台灣 嚴凱 泰納 智傑 台灣 賣 約 一百萬 出國 賣約 47 萬 日本 豐田 日本 賣約 60 萬 賣來 台灣 约 一百二十萬 整個 矛盾 要求 政府 買車 換車 車 價差 一半 利息 無 期限 每月 盈餘 三分之一 二分之一 繳車 貸 佔 政府 便宜 無盈宇 學貸 順延 舊車 車貸 市價 相抵 入 新 車貨 舊車 禁止 整體 輸出 它國 政府 掌管 經濟 經濟 不景氣 原因 司機 營運 政府 收回 車車 貸全 抵 司機 再 工作 幾十年 再 背上 車貸情 何以堪 故老車 分 一期 二期 展延 十年 二十年 以上 是連 貫 性 政府 不願 做 做 不到 退而求其次 當期 車當 期驗 老車 自然 淘汰 自救 永遠 站 反 空 汚 前鋒 顧 生計 全國 老車 自救 召集人 全國 交通運輸 產業 工會 理事長 顏坤泉 敬告',RUMOR
'轉 教育局 快報 中壢地區 泰豐 輪胎廠 今天 17 下午 點 39 分 發生 火警 失火 燒出來 煙 戴奧辛 毒 請 小朋友 出門 戴 口罩 下雨 淋雨 以上 請 長官 幫忙 注意 內壢 輪胎廠 發生 爆炸 風向 往北 一路 飄過 林口 台北 空氣 汙染 嚴重 輪胎 燃燒 產生 戴奧辛 回家 關窗 今晚 外出 台北 板橋 影響 天才 消散',RUMOR
'知道 現在 資源 回收 賣 不到 好 價錢 天 號稱 重視 環保 執政黨 政府 先 值錢 燃料 棒 送出去 再 大量 垃圾 運 臺灣 禁用 吸管 塑膠袋 卻 大量 進口 歐 美 日 廢棄物 真正 做到 以美日 興亡 己任 置 臺灣 死 生於 度外 現在 菲律賓 泰國 廢棄物 送來 臺灣 處理 真是 悲哀 報導 今年 至今 萬個 貨櫃 廢棄物 進口 數字 經濟 一片 榮景 https youtu be e7 kwsYQdZM',RUMOR
'知道 現在 資源 回收 賣 不到 好 價錢 天 號稱 重視 環保 執政黨 政府 先 值錢 燃料 棒 送出去 再 大量 垃圾 運 臺灣 禁用 吸管 塑膠袋 卻 大量 進口 歐 美 日 廢棄物 真正 做到 以美日 興亡 己任 置 臺灣 死 生於 度外 現在 菲律賓 泰國 廢棄物 送來 臺灣 處理 真是 悲哀 報導 今年 至今 萬個 貨櫃 廢棄物 進口 數字 經濟 一片 榮景 https youtu be e7 kwsYQdZM',RUMOR
'★ 吉貝 颱風 日本 發威 造成 40 幾人 死 百人傷 13 萬人 無家可歸 最 可怕 颱風 200 袋 每袋 公噸 福島 核存 廢料 吹進 太平洋 造成 嚴重 核輻射 污染 至今 只 找到 10 袋 震驚 海洋 核料 生態 毒 浩劫 記得 告訴 台灣 親戚朋友 最近 一定 吃 海水魚 類 孩子 生命安全 請 記得 多吃含 鉀類 高 甘 橘類 蔬菜 ♡ 有學佛 菩薩 同學們 一起 做 功課 回向 核廢料 漂流 事件 大事化小 小事化無 敬祝 平安無事 心安 平安 法界 安',RUMOR
'吉貝 颱風 日本 發威 造成 40 人死 百人傷 13 萬人 無家可歸 最 可怕 颱風 200 袋 每袋 公噸 福島 核存 廢料 吹進 太平洋 造成 嚴重 核輻射 污染 至今 只 找到 10 袋 震驚 遠殤 核料 生態 毒 浩劫 記得 告訴 台灣 親戚朋友 最近 一定 吃 海水魚 類別 孩子 生命 性命 請 記得 多吃含 鉀類 高 甘 橘類 蔬菜 https e info org tw node 220681',RUMOR
'遊覽車 卡 海蝕洞 沙灘 網友 笑稱 推車 活動 一環 圖 網友 臉書 PO 兩張 遊覽車 卡 沙灘 畫面 註解 原來 海蝕洞 坐 遊覽車 圖擷 老貓 不負責任 機車 評論 臉書 網友 臉書 PO 兩張 遊覽車 卡 沙灘 畫面 註解 原來 海蝕洞 坐 遊覽車 眼尖 網友 發現 該處 應該 宜蘭 南澳 通往 海蝕洞 沙灘 針對 遊覽車 直接 開 沙灘 網友 留言 批評 紛紛 笑稱 推車 參加 活動 一項 XD 司機 以前 應該 桃子 園 受過 搶灘 訓 圖 網友 議論 時 批評 這種 司機 應該 吊銷 駕照 五隻 雞腿 來換 駕照 疑似 開 遊覽車 網友 則怒 嗆 覺得 有點 想 同行 埋 沙裡 衝動 聽 客人 相信 導航 圖擷 老貓 不負責任 機車 評論 臉書 老貓 不負責任 機車 評論 今 臉書 貼 相關 畫面 畫面 中 只見 一輛 遊覽車 卡 沙灘 大批 旅客 聚集 車頭 一起 推車 一張 畫面 則是 遊覽車 旁 開來 一輛 鏟土機 老貓 發文 中僅 簡短 備註 原來 海蝕洞 坐 遊覽車 該文 PO 後 引發 網友 議論 批評 這種 司機 應該 吊銷 駕照 五隻 雞腿 來換 駕照 疑似 開 遊覽車 網友 怒 嗆 覺得 有點 想 同行 埋 沙裡 衝動 聽 客人 相信 導航 網友 則是 紛紛 開起 玩笑 表示 車上 人多 XD 一個 魔法 校車 概念 第一張 圖 像是 推入 大海 XDD 這是 新 旅遊 活動 推 遊覽車 之旅 那台 牽 4wd 版 下去 心臟 很大 耶 漲潮 真的 好笑 蘋果日報 報導 警方 對此 表示 近期 並未 接獲 類似 報案 針對 遊覽 車開進 沙灘 卡住 現行 道路交通 管理 處罰 條例 罰則 呼籲 駕駛 人 避免 冒險 車開進 沙灘 2018 05 02 23 55 自由 時報 綜合 報導',RUMOR
'中市 綠川 整治 工程 啟用 賴清德 全 台 典范 網友 綠營 這種 爛 招來 整治 一個 帥 2018 03 27 檢舉 臉書 Line 中市 綠川 整治 工程 啟用 賴清德 全 台 典范 網友 綠營 這種 爛 招來 整治 污水 蓋掉 上面 引 乾淨 水 源頭 污水 處理 好 整理 房間 垃圾 掃 看不見 地方 全 台 整理 典范 圖文 取自 漂浪 島嶼 munch 先睹 綠川 污水 池塘 台中 柳川 興建 污水 清水 池塘 大獲 好評 之後 繼續 不斷擴大 改造 目前 綠川 接近 完成 污水 池塘 手法 未 整治 污水 藏 下方 上方 打造 清水 池塘 引入 局部 清水 地下水 灌進 池塘 水泥 造景 優美 燈光 下 市民 共樂 掩藏 城市污水 難以 治理 施政 無能 現今 綠川 排水 景觀 包裝 工程 進行 正 看清 魔術 手法 污水 下方 流 池塘 上方 建 工程 完成 進行 遮蔽 包裝 看不清 全貌 參觀 污水 池塘 有三大 禁忌 不聞 不看 不聞 指 用力 呼吸 聞到 清水 池塘 下 污水 味 不看 指 只能 限定 清水池 范圍 沈醉 走 盡頭 看見 污水 噁心 作吐 指 歌頌 城市 造景 問 城市污水 全面 整治 假面 卸載 官員 不悅 國外 有惡 水上 大橋 台灣 污水 池塘 將會 聞名 國際 成為 台灣 粉飾 台中市 污水 下水道 治理 實際 總戶數 約 94 萬 6370 戶 2017 年 月底 全市 接管 14 萬戶 新制 普及率 14.8% 圖 取自 公民 1495 行動 聯盟 來源 nooho net 文章 部分 内容 來源於 網絡 侵犯 隱私 權益 請 點擊 檢舉 按鈕 舉報 網站 將在 第一 時間 進行 處理 謝謝合作',RUMOR
'台中 柳川 興建 污水 清水 池塘 大獲 好評 之後 繼續 不斷擴大 改造 目前 綠川 接近 完成 污水 池塘 手法 未 整治 污水 藏 下方 上方 打造 清水 池塘 引入 局部 清水 地下水 灌進 池塘 水泥 造景 優美 燈光 下 市民 共樂 掩藏 城市污水 難以 治理 施政 無能 現今 綠川 排水 景觀 包裝 工程 進行 正 看清 魔術 手法 污水 下方 流 池塘 上方 建 工程 完成 進行 遮蔽 包裝 看不清 全貌 參觀 污水 池塘 有三大 禁忌 不聞 不看 不聞 指 用力 呼吸 聞到 清水 池塘 下 污水 味 不看 指 只能 限定 清水池 範圍 沈醉 走 盡頭 看見 污水 噁心 作吐 指 歌頌 城市 造景 問 城市污水 全面 整治 假面 卸除 官員 不悅 國外 有惡 水上 大橋 台灣 污水 池塘 將會 聞名 國際 成為 台灣 粉飾',RUMOR
'有計畫 北海道 民眾 注意 日本政府 今天 19 日 發布 地震 預測 提出 警告 表示 北海道 東部 太平洋 近海 恐在 30 年內 發生 規模 8.8 以上 超級 地震 還將 引發 海嘯 具有 緊迫性 共同社 朝日新聞 報導 日本政府 地震 調查 委員會 過去 海嘯 海底 砂土 席捲 制 內陸 堆積物 分析 北海道 東部 平均 340 380 年 發生 一次 規模 8.8 以上 強震 一次 發生 17 世紀 至今 已經 過約 400 年 地震 調查 委員會 認為 達到 平均 間隔時間 規模 8.8 以上 強震 很快 地會 再度 發生',RUMOR
'謝謝 優秀 偉大 環保署 pm2.5 空污 紫爆 標準 以前 75 調高到 150 今年 紫爆 天氣 日數 大幅 下降 60 天 年 → 15 優秀 能幹 台 中 市長 市政府 官員 直說 台中市 空氣 已 大幅 改善 卅年 最好 紫爆 標準 調為 400 一年 紫爆 日數 天 空氣 大好 看到 呼吸 假 業障 感恩 政府 讚 嘆 政府',RUMOR
'臺灣 遭雨災 全島 人 尋找 蔡 英文 發現 卻 忙 友人 聚餐 還做 這件 事 令人 憤怒 张 雅静 2017 06 06 檢舉 島內 豪雨 各處 災情 不斷 大權在握 資源 滿手 綠營 卻 狀況 神隱 交通部長 賀陳旦 雨天 繼續 推銷 前瞻 基礎 建 設計 畫 蔡 英文 打傘 勘災 演出 濕 背秀 時代 力量 立委 黃國 昌到 嗆 北部 民眾 以前 同理 心 台南 市長 賴清德 表現 輿論 大呼 一場 大雨 綠營 政府 應變 救災 一個 字 亂 連續 下 幾天 豪雨 全臺 山區 道路 柔腸寸斷 公路 總局 日 公佈 全台 15 條 封閉 路段 視 天氣 搶通 狀況 再行 開放 台鐵鬥 南到 大林 之間 鐵軌 泡 水中 許多 民眾 搭車到 鬥南 一帶 受困 5000 人 受到 影響 受 大雨 影響 除台 鐵 西部 幹線 部分 路段 一度 雙線 不通 外 高鐵 一度 降速 70 公里 雲林 嘉義 地區 受到 重創 蘇花公路 持續 間歇 落石 原本 開放 通行 時段 暫停 放行 地區 蔬菜 水果 價格 飆升 三成 以上 民眾 叫苦不迭 農業 損失 超過 億元 新臺幣 面對 嚴重 災情 綠營 從上到下 表現 民眾 難以忍受 臺灣 中國時報 日 報導 前 總統府 副 秘書長 羅 智強 稱 2009 年 八八 風災 時 馬英九 道路 中斷 選擇 搭 直升機 前往 六龜 新開 部落 參加 法會 引來 當時 民進黨 主席 蔡 英文 抨擊 稱 瞭解 災情 災民 需要 就要 坐車去 再 困難 交通 花 再 時間 值得 時任 行政院 秘書長 薛 香川 加完 班後陪 岳父 吃 稀飯 父親節 蔡 英文 罵 氣到 想 砸 電視 馬英九 斷 一隻 手臂 薛 香川 下臺 現在 民進黨 當局 遇 重大 災情 蔡 英文 卻是 神龍 首尾 不見 行政院長 林全 神龍 不見 身 交通部長 賀陳旦 神龍 不見 尾 該大呼 神龍 萬歲 北 臺灣 遇到 幾十年 最 嚴重 降雨 蔡 英文 行蹤 成謎 原來 吃 當時 台 中 人 聚餐 之後 返回 北部 傍晚 時 參加 中央 災害 應變 中心 會議 文章 說 遇到 重大 災害 時 蔡 英文 總是 躲到 不知 朋友 相聚 慶生 吃 大餐 去年 尼伯特 颱風 襲台 台東 出現 超過 17 級 瞬間 陣風 破壞力 地震 恐怖 蔡 英文 台東 勘災 搞不清楚 狀況 急 趕回 臺北 參加 一名 民進黨 党工 父親 生日派對 遭 人 譏諷 樁腳 災民 重要 日 蔡 英文 終於 露面 雲林 勘災 維安 人員 層層 戒護 不讓 媒體 和民眾 靠近 一度 引起 眾怒 有人 咆哮 蔡 英文 發現 後 靠近 媒體',RUMOR
'應該 四年 前 福島 核災還 記憶猶新 2011 年 月 日本 地震 引發 海嘯 核洩漏 最 嚴重 核電廠 災難 奪走 1.85 萬人 性命 時間 過去 福島 居民 重新 振作 再 出發 福島 那片 曾 許多 居民 故鄉 那塊 土地 卻 慢慢 顯現 核災 後續 影響 不論是 花卉 蔬菜 水果 當地 農作物 深受 災害 影響 正常 作物 出現 令人震驚 變異 現象 ▼ 叢叢 連生 茄子 ▼ 番茄 宛如 落地生根 般 不斷 自我 生長 ▼ 柿子 突變 成 四胞胎 ▼ 小黃瓜 竟長 葉子 ▼ 番茄 不斷 嫩芽 ▼ 宛如 人 手掌 白蘿蔔 ▼ 長 異常 詭異 香菇 ▼ 連體嬰 水蜜桃 ▼ 向日葵 長 向日葵 ▼ 長相 怪異 小 菊花 ▼ 植物 生物 蝴蝶 出現 突變 形成 身長 翅 短 變種 蝴蝶 事故 發生 後 日本政府 迅速 公開 通報 福島 縣 出產 蔬菜 放射 物質 含量 超標 提醒 居民 食用 福島 核電站 附近 地下水 檢測 高 輻射 物 檢測 附近 海灣 中 一條 魚 發現 含有 放射性 指標 超出 人類 飲食 標準 2500 倍 食用 下 公斤 魚類 相當於 無 防護 措施 Ｘ 光達 次 光想 令人 毛骨悚然 日本 核災 悲劇 已經 發生 過去 無法 重來 保護 把關 前 幾個 月台 灣 進口 日本 核災 五縣 食品 國內 每個 人心惶惶 早就 長期 吃 下 核 災區 食品 所謂 日本 核災 五縣 指 福島 茨城 櫪木 群馬 千葉 熱愛 日本 台灣 人 確定 有沒有 買到 核災 五縣 食品 上次 進口 事件 來說 包裝 販賣 地是 公司 登記 地址 真正 產地 重點 製造 固有 記號 步驟 查出 手上 食品 真正 原產地 消費者 購買 日本 出口 食品 後 日本 製造 固有 記號 網站 包裝 製造者 搜尋 日清 食品 找到 食品 製造 固有 記號 核對 包裝 賞味 期限 旁邊 製造 固有 記號 查出 產品 製造 查詢 顯示 手上 食品 記號 KGMM 原產地 茨城 五縣 政府 無法 食品安全 把關 健康 杜絕 黑心 食品 不買 核災 食品 請 篇文章 分享 知道 核災 造成 影響 購買 日本 產品 記得 查詢 清楚 輻射 吃 下肚',RUMOR
